CISP;ano;mes;roubo_carga;LAT;LONG;Nome das CISP’s;mes/ano
CISP1 (Praça Mauá);2019;11;0.0013054830287206266;-22.902876;-43.191611;Praça Mauá;11/2019
CISP1 (Praça Mauá);2019;12;0.0026109660574412533;-22.902876;-43.191611;Praça Mauá;12/2019
CISP4 (Praça da República);2003;1;0.002352941176470588;-22.903061;-43.186131;Praça da República;1/2003
CISP4 (Praça da República);2003;2;0.004705882352941176;-22.903061;-43.186131;Praça da República;2/2003
CISP4 (Praça da República);2003;3;0.0;-22.903061;-43.186131;Praça da República;3/2003
CISP4 (Praça da República);2003;4;0.002352941176470588;-22.903061;-43.186131;Praça da República;4/2003
CISP4 (Praça da República);2003;5;0.004705882352941176;-22.903061;-43.186131;Praça da República;5/2003
CISP4 (Praça da República);2003;6;0.002352941176470588;-22.903061;-43.186131;Praça da República;6/2003
CISP4 (Praça da República);2003;7;0.007058823529411765;-22.903061;-43.186131;Praça da República;7/2003
CISP4 (Praça da República);2003;8;0.002352941176470588;-22.903061;-43.186131;Praça da República;8/2003
CISP4 (Praça da República);2003;9;0.0;-22.903061;-43.186131;Praça da República;9/2003
CISP4 (Praça da República);2003;10;0.007058823529411765;-22.903061;-43.186131;Praça da República;10/2003
CISP4 (Praça da República);2003;11;0.009411764705882352;-22.903061;-43.186131;Praça da República;11/2003
CISP4 (Praça da República);2003;12;0.03529411764705882;-22.903061;-43.186131;Praça da República;12/2003
CISP4 (Praça da República);2004;1;0.007058823529411765;-22.903061;-43.186131;Praça da República;1/2004
CISP4 (Praça da República);2004;2;0.01411764705882353;-22.903061;-43.186131;Praça da República;2/2004
CISP4 (Praça da República);2004;3;0.018823529411764704;-22.903061;-43.186131;Praça da República;3/2004
CISP4 (Praça da República);2004;4;0.011764705882352941;-22.903061;-43.186131;Praça da República;4/2004
CISP4 (Praça da República);2004;5;0.023529411764705882;-22.903061;-43.186131;Praça da República;5/2004
CISP4 (Praça da República);2004;6;0.011764705882352941;-22.903061;-43.186131;Praça da República;6/2004
CISP4 (Praça da República);2004;7;0.01411764705882353;-22.903061;-43.186131;Praça da República;7/2004
CISP4 (Praça da República);2004;8;0.009411764705882352;-22.903061;-43.186131;Praça da República;8/2004
CISP4 (Praça da República);2004;9;0.01647058823529412;-22.903061;-43.186131;Praça da República;9/2004
CISP4 (Praça da República);2004;10;0.002352941176470588;-22.903061;-43.186131;Praça da República;10/2004
CISP4 (Praça da República);2004;11;0.009411764705882352;-22.903061;-43.186131;Praça da República;11/2004
CISP4 (Praça da República);2004;12;0.011764705882352941;-22.903061;-43.186131;Praça da República;12/2004
CISP4 (Praça da República);2005;1;0.009411764705882352;-22.903061;-43.186131;Praça da República;1/2005
CISP4 (Praça da República);2005;2;0.009411764705882352;-22.903061;-43.186131;Praça da República;2/2005
CISP4 (Praça da República);2005;3;0.009411764705882352;-22.903061;-43.186131;Praça da República;3/2005
CISP4 (Praça da República);2005;4;0.011764705882352941;-22.903061;-43.186131;Praça da República;4/2005
CISP4 (Praça da República);2005;5;0.011764705882352941;-22.903061;-43.186131;Praça da República;5/2005
CISP4 (Praça da República);2005;6;0.01647058823529412;-22.903061;-43.186131;Praça da República;6/2005
CISP4 (Praça da República);2005;7;0.018823529411764704;-22.903061;-43.186131;Praça da República;7/2005
CISP4 (Praça da República);2005;8;0.02588235294117647;-22.903061;-43.186131;Praça da República;8/2005
CISP4 (Praça da República);2005;9;0.007058823529411765;-22.903061;-43.186131;Praça da República;9/2005
CISP4 (Praça da República);2005;10;0.01647058823529412;-22.903061;-43.186131;Praça da República;10/2005
CISP4 (Praça da República);2005;11;0.007058823529411765;-22.903061;-43.186131;Praça da República;11/2005
CISP4 (Praça da República);2005;12;0.011764705882352941;-22.903061;-43.186131;Praça da República;12/2005
CISP4 (Praça da República);2006;1;0.007058823529411765;-22.903061;-43.186131;Praça da República;1/2006
CISP4 (Praça da República);2006;2;0.011764705882352941;-22.903061;-43.186131;Praça da República;2/2006
CISP4 (Praça da República);2006;3;0.004705882352941176;-22.903061;-43.186131;Praça da República;3/2006
CISP4 (Praça da República);2006;4;0.007058823529411765;-22.903061;-43.186131;Praça da República;4/2006
CISP4 (Praça da República);2006;5;0.004705882352941176;-22.903061;-43.186131;Praça da República;5/2006
CISP4 (Praça da República);2006;6;0.0;-22.903061;-43.186131;Praça da República;6/2006
CISP4 (Praça da República);2006;7;0.007058823529411765;-22.903061;-43.186131;Praça da República;7/2006
CISP4 (Praça da República);2006;8;0.002352941176470588;-22.903061;-43.186131;Praça da República;8/2006
CISP4 (Praça da República);2006;9;0.0;-22.903061;-43.186131;Praça da República;9/2006
CISP4 (Praça da República);2006;10;0.004705882352941176;-22.903061;-43.186131;Praça da República;10/2006
CISP4 (Praça da República);2006;11;0.002352941176470588;-22.903061;-43.186131;Praça da República;11/2006
CISP4 (Praça da República);2006;12;0.002352941176470588;-22.903061;-43.186131;Praça da República;12/2006
CISP4 (Praça da República);2007;1;0.007058823529411765;-22.903061;-43.186131;Praça da República;1/2007
CISP4 (Praça da República);2007;2;0.002352941176470588;-22.903061;-43.186131;Praça da República;2/2007
CISP4 (Praça da República);2007;3;0.002352941176470588;-22.903061;-43.186131;Praça da República;3/2007
CISP4 (Praça da República);2007;4;0.0;-22.903061;-43.186131;Praça da República;4/2007
CISP4 (Praça da República);2007;5;0.004705882352941176;-22.903061;-43.186131;Praça da República;5/2007
CISP4 (Praça da República);2007;6;0.009411764705882352;-22.903061;-43.186131;Praça da República;6/2007
CISP4 (Praça da República);2007;7;0.011764705882352941;-22.903061;-43.186131;Praça da República;7/2007
CISP4 (Praça da República);2007;8;0.011764705882352941;-22.903061;-43.186131;Praça da República;8/2007
CISP4 (Praça da República);2007;9;0.0;-22.903061;-43.186131;Praça da República;9/2007
CISP4 (Praça da República);2007;10;0.002352941176470588;-22.903061;-43.186131;Praça da República;10/2007
CISP4 (Praça da República);2007;11;0.004705882352941176;-22.903061;-43.186131;Praça da República;11/2007
CISP4 (Praça da República);2007;12;0.004705882352941176;-22.903061;-43.186131;Praça da República;12/2007
CISP4 (Praça da República);2008;1;0.009411764705882352;-22.903061;-43.186131;Praça da República;1/2008
