CISP;ano;mes;roubo_carga;LAT;LONG;Nome das CISP’s;mes/ano
CISP4 (Praça da República);2018;3;6.0899485399348375e-05;-22.903061;-43.186131;Praça da República;3/2018
CISP4 (Praça da República);2018;4;3.0430284218854603e-05;-22.903061;-43.186131;Praça da República;4/2018
CISP4 (Praça da República);2018;5;0.00012164340236596417;-22.903061;-43.186131;Praça da República;5/2018
CISP4 (Praça da República);2018;6;0.0;-22.903061;-43.186131;Praça da República;6/2018
CISP4 (Praça da República);2018;7;3.0372980196816912e-05;-22.903061;-43.186131;Praça da República;7/2018
CISP4 (Praça da República);2018;8;3.0353619669145544e-05;-22.903061;-43.186131;Praça da República;8/2018
CISP4 (Praça da República);2018;9;9.10028514226779e-05;-22.903061;-43.186131;Praça da República;9/2018
CISP4 (Praça da República);2018;10;3.0314972564949827e-05;-22.903061;-43.186131;Praça da República;10/2018
CISP4 (Praça da República);2018;11;3.029568589432865e-05;-22.903061;-43.186131;Praça da República;11/2018
CISP4 (Praça da República);2018;12;6.055284749765358e-05;-22.903061;-43.186131;Praça da República;12/2018
CISP4 (Praça da República);2019;1;0.0;-22.903061;-43.186131;Praça da República;1/2019
CISP4 (Praça da República);2019;2;0.0;-22.903061;-43.186131;Praça da República;2/2019
CISP4 (Praça da República);2019;3;0.0;-22.903061;-43.186131;Praça da República;3/2019
CISP4 (Praça da República);2019;4;0.0;-22.903061;-43.186131;Praça da República;4/2019
CISP4 (Praça da República);2019;5;0.0;-22.903061;-43.186131;Praça da República;5/2019
CISP4 (Praça da República);2019;6;0.0;-22.903061;-43.186131;Praça da República;6/2019
CISP4 (Praça da República);2019;7;6.028636021100226e-05;-22.903061;-43.186131;Praça da República;7/2019
CISP4 (Praça da República);2019;8;0.0;-22.903061;-43.186131;Praça da República;8/2019
CISP4 (Praça da República);2019;9;0.0;-22.903061;-43.186131;Praça da República;9/2019
CISP4 (Praça da República);2019;10;0.0;-22.903061;-43.186131;Praça da República;10/2019
CISP4 (Praça da República);2019;11;0.0;-22.903061;-43.186131;Praça da República;11/2019
CISP4 (Praça da República);2019;12;3.004717406327935e-05;-22.903061;-43.186131;Praça da República;12/2019
CISP5 (Mem de Sá);2003;1;0.00014022492077291976;-22.909893;-43.184305;Mem de Sá;1/2003
CISP5 (Mem de Sá);2003;2;0.0;-22.909893;-43.184305;Mem de Sá;2/2003
CISP5 (Mem de Sá);2003;3;2.8009635314548205e-05;-22.909893;-43.184305;Mem de Sá;3/2003
CISP5 (Mem de Sá);2003;4;2.7991602519244228e-05;-22.909893;-43.184305;Mem de Sá;4/2003
CISP5 (Mem de Sá);2003;5;2.7973592928275707e-05;-22.909893;-43.184305;Mem de Sá;5/2003
CISP5 (Mem de Sá);2003;6;2.795638803466592e-05;-22.909893;-43.184305;Mem de Sá;6/2003
CISP5 (Mem de Sá);2003;7;5.587840858292356e-05;-22.909893;-43.184305;Mem de Sá;7/2003
CISP5 (Mem de Sá);2003;8;5.584252408208851e-05;-22.909893;-43.184305;Mem de Sá;8/2003
CISP5 (Mem de Sá);2003;9;0.00011161337128187957;-22.909893;-43.184305;Mem de Sá;9/2003
CISP5 (Mem de Sá);2003;10;0.00011154178634170827;-22.909893;-43.184305;Mem de Sá;10/2003
CISP5 (Mem de Sá);2003;11;5.573669983000307e-05;-22.909893;-43.184305;Mem de Sá;11/2003
CISP5 (Mem de Sá);2003;12;0.0001392524926196179;-22.909893;-43.184305;Mem de Sá;12/2003
CISP5 (Mem de Sá);2004;1;2.7832669988031953e-05;-22.909893;-43.184305;Mem de Sá;1/2004
CISP5 (Mem de Sá);2004;2;0.0;-22.909893;-43.184305;Mem de Sá;2/2004
CISP5 (Mem de Sá);2004;3;0.0001389854065323141;-22.909893;-43.184305;Mem de Sá;3/2004
CISP5 (Mem de Sá);2004;4;8.33379632201789e-05;-22.909893;-43.184305;Mem de Sá;4/2004
CISP5 (Mem de Sá);2004;5;8.32870627429206e-05;-22.909893;-43.184305;Mem de Sá;5/2004
CISP5 (Mem de Sá);2004;6;5.548927669727825e-05;-22.909893;-43.184305;Mem de Sá;6/2004
CISP5 (Mem de Sá);2004;7;0.0;-22.909893;-43.184305;Mem de Sá;7/2004
CISP5 (Mem de Sá);2004;8;0.0001385502105963201;-22.909893;-43.184305;Mem de Sá;8/2004
CISP5 (Mem de Sá);2004;9;0.0;-22.909893;-43.184305;Mem de Sá;9/2004
CISP5 (Mem de Sá);2004;10;0.00011069906459290419;-22.909893;-43.184305;Mem de Sá;10/2004
CISP5 (Mem de Sá);2004;11;8.297148546616147e-05;-22.909893;-43.184305;Mem de Sá;11/2004
CISP5 (Mem de Sá);2004;12;8.291873963515754e-05;-22.909893;-43.184305;Mem de Sá;12/2004
CISP5 (Mem de Sá);2005;1;5.5244040549125765e-05;-22.909893;-43.184305;Mem de Sá;1/2005
CISP5 (Mem de Sá);2005;2;5.520896593606802e-05;-22.909893;-43.184305;Mem de Sá;2/2005
CISP5 (Mem de Sá);2005;3;0.00011034787166542526;-22.909893;-43.184305;Mem de Sá;3/2005
CISP5 (Mem de Sá);2005;4;8.27084252315836e-05;-22.909893;-43.184305;Mem de Sá;4/2005
CISP5 (Mem de Sá);2005;5;5.5104008816641413e-05;-22.909893;-43.184305;Mem de Sá;5/2005
CISP5 (Mem de Sá);2005;6;0.00013767277933806926;-22.909893;-43.184305;Mem de Sá;6/2005
CISP5 (Mem de Sá);2005;7;5.50357732526142e-05;-22.909893;-43.184305;Mem de Sá;7/2005
CISP5 (Mem de Sá);2005;8;8.249917500824991e-05;-22.909893;-43.184305;Mem de Sá;8/2005
CISP5 (Mem de Sá);2005;9;0.00010992937037953115;-22.909893;-43.184305;Mem de Sá;9/2005
CISP5 (Mem de Sá);2005;10;8.239494644328481e-05;-22.909893;-43.184305;Mem de Sá;10/2005
CISP5 (Mem de Sá);2005;11;8.234293085938573e-05;-22.909893;-43.184305;Mem de Sá;11/2005
CISP5 (Mem de Sá);2005;12;0.00010972130787798991;-22.909893;-43.184305;Mem de Sá;12/2005
CISP5 (Mem de Sá);2006;1;8.223909646646016e-05;-22.909893;-43.184305;Mem de Sá;1/2006
