CISP;ano;mes;roubo_carga;LAT;LONG;Nome das CISP’s;mes/ano
CISP1 (Praça Mauá);2014;8;0.008928571428571428;-22.902876;-43.191611;Praça Mauá;8/2014
CISP1 (Praça Mauá);2014;9;0.002079002079002079;-22.902876;-43.191611;Praça Mauá;9/2014
CISP1 (Praça Mauá);2014;10;0.007339449541284404;-22.902876;-43.191611;Praça Mauá;10/2014
CISP1 (Praça Mauá);2014;11;0.0049833887043189366;-22.902876;-43.191611;Praça Mauá;11/2014
CISP1 (Praça Mauá);2014;12;0.010165184243964422;-22.902876;-43.191611;Praça Mauá;12/2014
CISP1 (Praça Mauá);2015;1;0.0013605442176870747;-22.902876;-43.191611;Praça Mauá;1/2015
CISP1 (Praça Mauá);2015;2;0.013806706114398421;-22.902876;-43.191611;Praça Mauá;2/2015
CISP1 (Praça Mauá);2015;3;0.005474452554744526;-22.902876;-43.191611;Praça Mauá;3/2015
CISP1 (Praça Mauá);2015;4;0.008316008316008316;-22.902876;-43.191611;Praça Mauá;4/2015
CISP1 (Praça Mauá);2015;5;0.005366726296958855;-22.902876;-43.191611;Praça Mauá;5/2015
CISP1 (Praça Mauá);2015;6;0.0;-22.902876;-43.191611;Praça Mauá;6/2015
CISP1 (Praça Mauá);2015;7;0.0018450184501845018;-22.902876;-43.191611;Praça Mauá;7/2015
CISP1 (Praça Mauá);2015;8;0.006172839506172839;-22.902876;-43.191611;Praça Mauá;8/2015
CISP1 (Praça Mauá);2015;9;0.0037313432835820895;-22.902876;-43.191611;Praça Mauá;9/2015
CISP1 (Praça Mauá);2015;10;0.0045385779122541605;-22.902876;-43.191611;Praça Mauá;10/2015
CISP1 (Praça Mauá);2015;11;0.0043859649122807015;-22.902876;-43.191611;Praça Mauá;11/2015
CISP1 (Praça Mauá);2015;12;0.0010869565217391304;-22.902876;-43.191611;Praça Mauá;12/2015
CISP1 (Praça Mauá);2016;1;0.00546448087431694;-22.902876;-43.191611;Praça Mauá;1/2016
CISP1 (Praça Mauá);2016;2;0.00322061191626409;-22.902876;-43.191611;Praça Mauá;2/2016
CISP1 (Praça Mauá);2016;3;0.0047169811320754715;-22.902876;-43.191611;Praça Mauá;3/2016
CISP1 (Praça Mauá);2016;4;0.001375515818431912;-22.902876;-43.191611;Praça Mauá;4/2016
CISP1 (Praça Mauá);2016;5;0.004087193460490463;-22.902876;-43.191611;Praça Mauá;5/2016
CISP1 (Praça Mauá);2016;6;0.0028653295128939827;-22.902876;-43.191611;Praça Mauá;6/2016
CISP1 (Praça Mauá);2016;7;0.002857142857142857;-22.902876;-43.191611;Praça Mauá;7/2016
CISP1 (Praça Mauá);2016;8;0.003952569169960474;-22.902876;-43.191611;Praça Mauá;8/2016
CISP1 (Praça Mauá);2016;9;0.0011210762331838565;-22.902876;-43.191611;Praça Mauá;9/2016
CISP1 (Praça Mauá);2016;10;0.005296610169491525;-22.902876;-43.191611;Praça Mauá;10/2016
CISP1 (Praça Mauá);2016;11;0.0027223230490018148;-22.902876;-43.191611;Praça Mauá;11/2016
CISP1 (Praça Mauá);2016;12;0.0030097817908201654;-22.902876;-43.191611;Praça Mauá;12/2016
CISP1 (Praça Mauá);2017;1;0.0;-22.902876;-43.191611;Praça Mauá;1/2017
CISP1 (Praça Mauá);2017;2;0.0;-22.902876;-43.191611;Praça Mauá;2/2017
CISP1 (Praça Mauá);2017;3;0.0038412291933418692;-22.902876;-43.191611;Praça Mauá;3/2017
CISP1 (Praça Mauá);2017;4;0.0009689922480620155;-22.902876;-43.191611;Praça Mauá;4/2017
CISP1 (Praça Mauá);2017;5;0.0016129032258064516;-22.902876;-43.191611;Praça Mauá;5/2017
CISP1 (Praça Mauá);2017;6;0.006109979633401222;-22.902876;-43.191611;Praça Mauá;6/2017
CISP1 (Praça Mauá);2017;7;0.0022026431718061676;-22.902876;-43.191611;Praça Mauá;7/2017
CISP1 (Praça Mauá);2017;8;0.002372479240806643;-22.902876;-43.191611;Praça Mauá;8/2017
CISP1 (Praça Mauá);2017;9;0.0029542097488921715;-22.902876;-43.191611;Praça Mauá;9/2017
CISP1 (Praça Mauá);2017;10;0.0011098779134295228;-22.902876;-43.191611;Praça Mauá;10/2017
CISP1 (Praça Mauá);2017;11;0.0;-22.902876;-43.191611;Praça Mauá;11/2017
CISP1 (Praça Mauá);2017;12;0.0008673026886383347;-22.902876;-43.191611;Praça Mauá;12/2017
CISP1 (Praça Mauá);2018;1;0.0010235414534288639;-22.902876;-43.191611;Praça Mauá;1/2018
CISP1 (Praça Mauá);2018;2;0.0013477088948787063;-22.902876;-43.191611;Praça Mauá;2/2018
CISP1 (Praça Mauá);2018;3;0.0010893246187363835;-22.902876;-43.191611;Praça Mauá;3/2018
CISP1 (Praça Mauá);2018;4;0.0;-22.902876;-43.191611;Praça Mauá;4/2018
CISP1 (Praça Mauá);2018;5;0.0013297872340425532;-22.902876;-43.191611;Praça Mauá;5/2018
CISP1 (Praça Mauá);2018;6;0.0026490066225165563;-22.902876;-43.191611;Praça Mauá;6/2018
CISP1 (Praça Mauá);2018;7;0.0013679890560875513;-22.902876;-43.191611;Praça Mauá;7/2018
CISP1 (Praça Mauá);2018;8;0.0;-22.902876;-43.191611;Praça Mauá;8/2018
CISP1 (Praça Mauá);2018;9;0.0017301038062283738;-22.902876;-43.191611;Praça Mauá;9/2018
CISP1 (Praça Mauá);2018;10;0.0015360983102918587;-22.902876;-43.191611;Praça Mauá;10/2018
CISP1 (Praça Mauá);2018;11;0.0;-22.902876;-43.191611;Praça Mauá;11/2018
CISP1 (Praça Mauá);2018;12;0.0;-22.902876;-43.191611;Praça Mauá;12/2018
CISP1 (Praça Mauá);2019;1;0.0013513513513513514;-22.902876;-43.191611;Praça Mauá;1/2019
CISP1 (Praça Mauá);2019;2;0.0031007751937984496;-22.902876;-43.191611;Praça Mauá;2/2019
CISP1 (Praça Mauá);2019;3;0.001567398119122257;-22.902876;-43.191611;Praça Mauá;3/2019
CISP1 (Praça Mauá);2019;4;0.0;-22.902876;-43.191611;Praça Mauá;4/2019
CISP1 (Praça Mauá);2019;5;0.0014084507042253522;-22.902876;-43.191611;Praça Mauá;5/2019
CISP1 (Praça Mauá);2019;6;0.00333889816360601;-22.902876;-43.191611;Praça Mauá;6/2019
CISP1 (Praça Mauá);2019;7;0.001447178002894356;-22.902876;-43.191611;Praça Mauá;7/2019
CISP1 (Praça Mauá);2019;8;0.0034071550255536627;-22.902876;-43.191611;Praça Mauá;8/2019
CISP1 (Praça Mauá);2019;9;0.004282655246252677;-22.902876;-43.191611;Praça Mauá;9/2019
CISP1 (Praça Mauá);2019;10;0.0;-22.902876;-43.191611;Praça Mauá;10/2019
CISP1 (Praça Mauá);2019;11;0.0019193857965451055;-22.902876;-43.191611;Praça Mauá;11/2019
CISP1 (Praça Mauá);2019;12;0.003284072249589491;-22.902876;-43.191611;Praça Mauá;12/2019
CISP4 (Praça da República);2003;1;0.0028011204481792717;-22.903061;-43.186131;Praça da República;1/2003
CISP4 (Praça da República);2003;2;0.004514672686230248;-22.903061;-43.186131;Praça da República;2/2003
CISP4 (Praça da República);2003;3;0.0;-22.903061;-43.186131;Praça da República;3/2003
CISP4 (Praça da República);2003;4;0.0033003300330033004;-22.903061;-43.186131;Praça da República;4/2003
CISP4 (Praça da República);2003;5;0.005797101449275362;-22.903061;-43.186131;Praça da República;5/2003
CISP4 (Praça da República);2003;6;0.003205128205128205;-22.903061;-43.186131;Praça da República;6/2003
CISP4 (Praça da República);2003;7;0.009259259259259259;-22.903061;-43.186131;Praça da República;7/2003
CISP4 (Praça da República);2003;8;0.0032679738562091504;-22.903061;-43.186131;Praça da República;8/2003
CISP4 (Praça da República);2003;9;0.0;-22.903061;-43.186131;Praça da República;9/2003
CISP4 (Praça da República);2003;10;0.008264462809917356;-22.903061;-43.186131;Praça da República;10/2003
CISP4 (Praça da República);2003;11;0.012232415902140673;-22.903061;-43.186131;Praça da República;11/2003
CISP4 (Praça da República);2003;12;0.03640776699029126;-22.903061;-43.186131;Praça da República;12/2003
CISP4 (Praça da República);2004;1;0.010273972602739725;-22.903061;-43.186131;Praça da República;1/2004
CISP4 (Praça da República);2004;2;0.021505376344086023;-22.903061;-43.186131;Praça da República;2/2004
CISP4 (Praça da República);2004;3;0.020618556701030927;-22.903061;-43.186131;Praça da República;3/2004
CISP4 (Praça da República);2004;4;0.011848341232227487;-22.903061;-43.186131;Praça da República;4/2004
CISP4 (Praça da República);2004;5;0.020833333333333332;-22.903061;-43.186131;Praça da República;5/2004
CISP4 (Praça da República);2004;6;0.011933174224343675;-22.903061;-43.186131;Praça da República;6/2004
CISP4 (Praça da República);2004;7;0.01634877384196185;-22.903061;-43.186131;Praça da República;7/2004
CISP4 (Praça da República);2004;8;0.013114754098360656;-22.903061;-43.186131;Praça da República;8/2004
CISP4 (Praça da República);2004;9;0.019886363636363636;-22.903061;-43.186131;Praça da República;9/2004
CISP4 (Praça da República);2004;10;0.0024509803921568627;-22.903061;-43.186131;Praça da República;10/2004
CISP4 (Praça da República);2004;11;0.009345794392523364;-22.903061;-43.186131;Praça da República;11/2004
CISP4 (Praça da República);2004;12;0.008710801393728223;-22.903061;-43.186131;Praça da República;12/2004
CISP4 (Praça da República);2005;1;0.009950248756218905;-22.903061;-43.186131;Praça da República;1/2005
CISP4 (Praça da República);2005;2;0.009501187648456057;-22.903061;-43.186131;Praça da República;2/2005
CISP4 (Praça da República);2005;3;0.00904977375565611;-22.903061;-43.186131;Praça da República;3/2005
CISP4 (Praça da República);2005;4;0.014005602240896359;-22.903061;-43.186131;Praça da República;4/2005
CISP4 (Praça da República);2005;5;0.013927576601671309;-22.903061;-43.186131;Praça da República;5/2005
CISP4 (Praça da República);2005;6;0.017632241813602016;-22.903061;-43.186131;Praça da República;6/2005
CISP4 (Praça da República);2005;7;0.022792022792022793;-22.903061;-43.186131;Praça da República;7/2005
CISP4 (Praça da República);2005;8;0.0275;-22.903061;-43.186131;Praça da República;8/2005
CISP4 (Praça da República);2005;9;0.008797653958944282;-22.903061;-43.186131;Praça da República;9/2005
CISP4 (Praça da República);2005;10;0.022435897435897436;-22.903061;-43.186131;Praça da República;10/2005
CISP4 (Praça da República);2005;11;0.00872093023255814;-22.903061;-43.186131;Praça da República;11/2005
CISP4 (Praça da República);2005;12;0.010080645161290322;-22.903061;-43.186131;Praça da República;12/2005
CISP4 (Praça da República);2006;1;0.008695652173913044;-22.903061;-43.186131;Praça da República;1/2006
CISP4 (Praça da República);2006;2;0.012953367875647668;-22.903061;-43.186131;Praça da República;2/2006
CISP4 (Praça da República);2006;3;0.005420054200542005;-22.903061;-43.186131;Praça da República;3/2006
CISP4 (Praça da República);2006;4;0.008086253369272238;-22.903061;-43.186131;Praça da República;4/2006
CISP4 (Praça da República);2006;5;0.005089058524173028;-22.903061;-43.186131;Praça da República;5/2006
CISP4 (Praça da República);2006;6;0.0;-22.903061;-43.186131;Praça da República;6/2006
CISP4 (Praça da República);2006;7;0.008797653958944282;-22.903061;-43.186131;Praça da República;7/2006
CISP4 (Praça da República);2006;8;0.0025575447570332483;-22.903061;-43.186131;Praça da República;8/2006
CISP4 (Praça da República);2006;9;0.0;-22.903061;-43.186131;Praça da República;9/2006
CISP4 (Praça da República);2006;10;0.005063291139240506;-22.903061;-43.186131;Praça da República;10/2006
CISP4 (Praça da República);2006;11;0.0023584905660377358;-22.903061;-43.186131;Praça da República;11/2006
CISP4 (Praça da República);2006;12;0.0022675736961451248;-22.903061;-43.186131;Praça da República;12/2006
CISP4 (Praça da República);2007;1;0.007246376811594203;-22.903061;-43.186131;Praça da República;1/2007
CISP4 (Praça da República);2007;2;0.003236245954692557;-22.903061;-43.186131;Praça da República;2/2007
CISP4 (Praça da República);2007;3;0.001976284584980237;-22.903061;-43.186131;Praça da República;3/2007
CISP4 (Praça da República);2007;4;0.0;-22.903061;-43.186131;Praça da República;4/2007
CISP4 (Praça da República);2007;5;0.00510204081632653;-22.903061;-43.186131;Praça da República;5/2007
CISP4 (Praça da República);2007;6;0.010638297872340425;-22.903061;-43.186131;Praça da República;6/2007
CISP4 (Praça da República);2007;7;0.014792899408284023;-22.903061;-43.186131;Praça da República;7/2007
CISP4 (Praça da República);2007;8;0.014619883040935672;-22.903061;-43.186131;Praça da República;8/2007
CISP4 (Praça da República);2007;9;0.0;-22.903061;-43.186131;Praça da República;9/2007
CISP4 (Praça da República);2007;10;0.0030864197530864196;-22.903061;-43.186131;Praça da República;10/2007
CISP4 (Praça da República);2007;11;0.005221932114882507;-22.903061;-43.186131;Praça da República;11/2007
CISP4 (Praça da República);2007;12;0.00516795865633075;-22.903061;-43.186131;Praça da República;12/2007
CISP4 (Praça da República);2008;1;0.011363636363636364;-22.903061;-43.186131;Praça da República;1/2008
CISP4 (Praça da República);2008;2;0.004201680672268907;-22.903061;-43.186131;Praça da República;2/2008
CISP4 (Praça da República);2008;3;0.0036496350364963502;-22.903061;-43.186131;Praça da República;3/2008
CISP4 (Praça da República);2008;4;0.011152416356877323;-22.903061;-43.186131;Praça da República;4/2008
