CISP;ano;mes;roubo_carga;LAT;LONG;Nome das CISP’s;mes/ano
CISP5 (Mem de Sá);2006;11;0.0017438377829149486;-22.909893;-43.184305;Mem de Sá;11/2006
CISP5 (Mem de Sá);2006;12;0.0034854918521582553;-22.909893;-43.184305;Mem de Sá;12/2006
CISP5 (Mem de Sá);2007;1;0.008708040269953572;-22.909893;-43.184305;Mem de Sá;1/2007
CISP5 (Mem de Sá);2007;2;0.005221556960000327;-22.909893;-43.184305;Mem de Sá;2/2007
CISP5 (Mem de Sá);2007;3;0.010436587683174223;-22.909893;-43.184305;Mem de Sá;3/2007
CISP5 (Mem de Sá);2007;4;0.0052148931939223426;-22.909893;-43.184305;Mem de Sá;4/2007
CISP5 (Mem de Sá);2007;5;0.0034744255976006445;-22.909893;-43.184305;Mem de Sá;5/2007
CISP5 (Mem de Sá);2007;6;0.003472164276533732;-22.909893;-43.184305;Mem de Sá;6/2007
CISP5 (Mem de Sá);2007;7;0.010410281949522836;-22.909893;-43.184305;Mem de Sá;7/2007
CISP5 (Mem de Sá);2007;8;0.006935864447301265;-22.909893;-43.184305;Mem de Sá;8/2007
CISP5 (Mem de Sá);2007;9;0.010397038033010612;-22.909893;-43.184305;Mem de Sá;9/2007
CISP5 (Mem de Sá);2007;10;0.005195284619952175;-22.909893;-43.184305;Mem de Sá;10/2007
CISP5 (Mem de Sá);2007;11;0.022498293504681646;-22.909893;-43.184305;Mem de Sá;11/2007
CISP5 (Mem de Sá);2007;12;0.010377375400971094;-22.909893;-43.184305;Mem de Sá;12/2007
CISP5 (Mem de Sá);2008;1;0.019012860233665357;-22.909893;-43.184305;Mem de Sá;1/2008
CISP5 (Mem de Sá);2008;2;0.003454645127008293;-22.909893;-43.184305;Mem de Sá;2/2008
CISP5 (Mem de Sá);2008;3;0.013810010267998529;-22.909893;-43.184305;Mem de Sá;3/2008
CISP5 (Mem de Sá);2008;4;0.010350809051484656;-22.909893;-43.184305;Mem de Sá;4/2008
CISP5 (Mem de Sá);2008;5;0.003448132545976014;-22.909893;-43.184305;Mem de Sá;5/2008
CISP5 (Mem de Sá);2008;6;0.005168857964952418;-22.909893;-43.184305;Mem de Sá;6/2008
CISP5 (Mem de Sá);2008;7;0.0034438662030550687;-22.909893;-43.184305;Mem de Sá;7/2008
CISP5 (Mem de Sá);2008;8;0.010324933420018926;-22.909893;-43.184305;Mem de Sá;8/2008
CISP5 (Mem de Sá);2008;9;0.005159138412554989;-22.909893;-43.184305;Mem de Sá;9/2008
CISP5 (Mem de Sá);2008;10;0.0017186509395847051;-22.909893;-43.184305;Mem de Sá;10/2008
CISP5 (Mem de Sá);2008;11;0.01374035443320166;-22.909893;-43.184305;Mem de Sá;11/2008
CISP5 (Mem de Sá);2008;12;0.01029863455751251;-22.909893;-43.184305;Mem de Sá;12/2008
CISP5 (Mem de Sá);2009;1;0.0017153353031427528;-22.909893;-43.184305;Mem de Sá;1/2009
