CISP;ano;mes;roubo_carga;LAT;LONG;Nome das CISP’s;mes/ano
CISP1 (Praça Mauá);2016;8;3.0;-22.902876;-43.191611;Praça Mauá;8/2016
CISP1 (Praça Mauá);2016;9;1.0;-22.902876;-43.191611;Praça Mauá;9/2016
CISP1 (Praça Mauá);2016;10;5.0;-22.902876;-43.191611;Praça Mauá;10/2016
CISP1 (Praça Mauá);2016;11;3.0;-22.902876;-43.191611;Praça Mauá;11/2016
CISP1 (Praça Mauá);2016;12;4.0;-22.902876;-43.191611;Praça Mauá;12/2016
CISP1 (Praça Mauá);2017;1;0.0;-22.902876;-43.191611;Praça Mauá;1/2017
CISP1 (Praça Mauá);2017;2;0.0;-22.902876;-43.191611;Praça Mauá;2/2017
CISP1 (Praça Mauá);2017;3;3.0;-22.902876;-43.191611;Praça Mauá;3/2017
CISP1 (Praça Mauá);2017;4;1.0;-22.902876;-43.191611;Praça Mauá;4/2017
CISP1 (Praça Mauá);2017;5;2.0;-22.902876;-43.191611;Praça Mauá;5/2017
CISP1 (Praça Mauá);2017;6;6.0;-22.902876;-43.191611;Praça Mauá;6/2017
CISP1 (Praça Mauá);2017;7;2.0;-22.902876;-43.191611;Praça Mauá;7/2017
CISP1 (Praça Mauá);2017;8;2.0;-22.902876;-43.191611;Praça Mauá;8/2017
CISP1 (Praça Mauá);2017;9;2.0;-22.902876;-43.191611;Praça Mauá;9/2017
CISP1 (Praça Mauá);2017;10;1.0;-22.902876;-43.191611;Praça Mauá;10/2017
CISP1 (Praça Mauá);2017;11;0.0;-22.902876;-43.191611;Praça Mauá;11/2017
CISP1 (Praça Mauá);2017;12;1.0;-22.902876;-43.191611;Praça Mauá;12/2017
CISP1 (Praça Mauá);2018;1;1.0;-22.902876;-43.191611;Praça Mauá;1/2018
CISP1 (Praça Mauá);2018;2;1.0;-22.902876;-43.191611;Praça Mauá;2/2018
CISP1 (Praça Mauá);2018;3;1.0;-22.902876;-43.191611;Praça Mauá;3/2018
CISP1 (Praça Mauá);2018;4;0.0;-22.902876;-43.191611;Praça Mauá;4/2018
CISP1 (Praça Mauá);2018;5;1.0;-22.902876;-43.191611;Praça Mauá;5/2018
CISP1 (Praça Mauá);2018;6;2.0;-22.902876;-43.191611;Praça Mauá;6/2018
CISP1 (Praça Mauá);2018;7;1.0;-22.902876;-43.191611;Praça Mauá;7/2018
CISP1 (Praça Mauá);2018;8;0.0;-22.902876;-43.191611;Praça Mauá;8/2018
CISP1 (Praça Mauá);2018;9;1.0;-22.902876;-43.191611;Praça Mauá;9/2018
CISP1 (Praça Mauá);2018;10;1.0;-22.902876;-43.191611;Praça Mauá;10/2018
CISP1 (Praça Mauá);2018;11;0.0;-22.902876;-43.191611;Praça Mauá;11/2018
CISP1 (Praça Mauá);2018;12;0.0;-22.902876;-43.191611;Praça Mauá;12/2018
CISP1 (Praça Mauá);2019;1;1.0;-22.902876;-43.191611;Praça Mauá;1/2019
CISP1 (Praça Mauá);2019;2;2.0;-22.902876;-43.191611;Praça Mauá;2/2019
CISP1 (Praça Mauá);2019;3;1.0;-22.902876;-43.191611;Praça Mauá;3/2019
CISP1 (Praça Mauá);2019;4;0.0;-22.902876;-43.191611;Praça Mauá;4/2019
CISP1 (Praça Mauá);2019;5;1.0;-22.902876;-43.191611;Praça Mauá;5/2019
CISP1 (Praça Mauá);2019;6;2.0;-22.902876;-43.191611;Praça Mauá;6/2019
CISP1 (Praça Mauá);2019;7;1.0;-22.902876;-43.191611;Praça Mauá;7/2019
CISP1 (Praça Mauá);2019;8;2.0;-22.902876;-43.191611;Praça Mauá;8/2019
CISP1 (Praça Mauá);2019;9;2.0;-22.902876;-43.191611;Praça Mauá;9/2019
CISP1 (Praça Mauá);2019;10;0.0;-22.902876;-43.191611;Praça Mauá;10/2019
CISP1 (Praça Mauá);2019;11;1.0;-22.902876;-43.191611;Praça Mauá;11/2019
CISP1 (Praça Mauá);2019;12;2.0;-22.902876;-43.191611;Praça Mauá;12/2019
CISP4 (Praça da República);2003;1;1.0;-22.903061;-43.186131;Praça da República;1/2003
CISP4 (Praça da República);2003;2;2.0;-22.903061;-43.186131;Praça da República;2/2003
CISP4 (Praça da República);2003;3;0.0;-22.903061;-43.186131;Praça da República;3/2003
CISP4 (Praça da República);2003;4;1.0;-22.903061;-43.186131;Praça da República;4/2003
CISP4 (Praça da República);2003;5;2.0;-22.903061;-43.186131;Praça da República;5/2003
CISP4 (Praça da República);2003;6;1.0;-22.903061;-43.186131;Praça da República;6/2003
CISP4 (Praça da República);2003;7;3.0;-22.903061;-43.186131;Praça da República;7/2003
CISP4 (Praça da República);2003;8;1.0;-22.903061;-43.186131;Praça da República;8/2003
CISP4 (Praça da República);2003;9;0.0;-22.903061;-43.186131;Praça da República;9/2003
CISP4 (Praça da República);2003;10;3.0;-22.903061;-43.186131;Praça da República;10/2003
CISP4 (Praça da República);2003;11;4.0;-22.903061;-43.186131;Praça da República;11/2003
CISP4 (Praça da República);2003;12;15.0;-22.903061;-43.186131;Praça da República;12/2003
CISP4 (Praça da República);2004;1;3.0;-22.903061;-43.186131;Praça da República;1/2004
CISP4 (Praça da República);2004;2;6.0;-22.903061;-43.186131;Praça da República;2/2004
CISP4 (Praça da República);2004;3;8.0;-22.903061;-43.186131;Praça da República;3/2004
CISP4 (Praça da República);2004;4;5.0;-22.903061;-43.186131;Praça da República;4/2004
CISP4 (Praça da República);2004;5;10.0;-22.903061;-43.186131;Praça da República;5/2004
CISP4 (Praça da República);2004;6;5.0;-22.903061;-43.186131;Praça da República;6/2004
CISP4 (Praça da República);2004;7;6.0;-22.903061;-43.186131;Praça da República;7/2004
CISP4 (Praça da República);2004;8;4.0;-22.903061;-43.186131;Praça da República;8/2004
CISP4 (Praça da República);2004;9;7.0;-22.903061;-43.186131;Praça da República;9/2004
CISP4 (Praça da República);2004;10;1.0;-22.903061;-43.186131;Praça da República;10/2004
CISP4 (Praça da República);2004;11;4.0;-22.903061;-43.186131;Praça da República;11/2004
CISP4 (Praça da República);2004;12;5.0;-22.903061;-43.186131;Praça da República;12/2004
CISP4 (Praça da República);2005;1;4.0;-22.903061;-43.186131;Praça da República;1/2005
CISP4 (Praça da República);2005;2;4.0;-22.903061;-43.186131;Praça da República;2/2005
CISP4 (Praça da República);2005;3;4.0;-22.903061;-43.186131;Praça da República;3/2005
CISP4 (Praça da República);2005;4;5.0;-22.903061;-43.186131;Praça da República;4/2005
CISP4 (Praça da República);2005;5;5.0;-22.903061;-43.186131;Praça da República;5/2005
CISP4 (Praça da República);2005;6;7.0;-22.903061;-43.186131;Praça da República;6/2005
CISP4 (Praça da República);2005;7;8.0;-22.903061;-43.186131;Praça da República;7/2005
CISP4 (Praça da República);2005;8;11.0;-22.903061;-43.186131;Praça da República;8/2005
CISP4 (Praça da República);2005;9;3.0;-22.903061;-43.186131;Praça da República;9/2005
CISP4 (Praça da República);2005;10;7.0;-22.903061;-43.186131;Praça da República;10/2005
CISP4 (Praça da República);2005;11;3.0;-22.903061;-43.186131;Praça da República;11/2005
CISP4 (Praça da República);2005;12;5.0;-22.903061;-43.186131;Praça da República;12/2005
CISP4 (Praça da República);2006;1;3.0;-22.903061;-43.186131;Praça da República;1/2006
CISP4 (Praça da República);2006;2;5.0;-22.903061;-43.186131;Praça da República;2/2006
CISP4 (Praça da República);2006;3;2.0;-22.903061;-43.186131;Praça da República;3/2006
CISP4 (Praça da República);2006;4;3.0;-22.903061;-43.186131;Praça da República;4/2006
CISP4 (Praça da República);2006;5;2.0;-22.903061;-43.186131;Praça da República;5/2006
CISP4 (Praça da República);2006;6;0.0;-22.903061;-43.186131;Praça da República;6/2006
CISP4 (Praça da República);2006;7;3.0;-22.903061;-43.186131;Praça da República;7/2006
CISP4 (Praça da República);2006;8;1.0;-22.903061;-43.186131;Praça da República;8/2006
CISP4 (Praça da República);2006;9;0.0;-22.903061;-43.186131;Praça da República;9/2006
CISP4 (Praça da República);2006;10;2.0;-22.903061;-43.186131;Praça da República;10/2006
CISP4 (Praça da República);2006;11;1.0;-22.903061;-43.186131;Praça da República;11/2006
CISP4 (Praça da República);2006;12;1.0;-22.903061;-43.186131;Praça da República;12/2006
CISP4 (Praça da República);2007;1;3.0;-22.903061;-43.186131;Praça da República;1/2007
CISP4 (Praça da República);2007;2;1.0;-22.903061;-43.186131;Praça da República;2/2007
CISP4 (Praça da República);2007;3;1.0;-22.903061;-43.186131;Praça da República;3/2007
CISP4 (Praça da República);2007;4;0.0;-22.903061;-43.186131;Praça da República;4/2007
CISP4 (Praça da República);2007;5;2.0;-22.903061;-43.186131;Praça da República;5/2007
CISP4 (Praça da República);2007;6;4.0;-22.903061;-43.186131;Praça da República;6/2007
CISP4 (Praça da República);2007;7;5.0;-22.903061;-43.186131;Praça da República;7/2007
CISP4 (Praça da República);2007;8;5.0;-22.903061;-43.186131;Praça da República;8/2007
CISP4 (Praça da República);2007;9;0.0;-22.903061;-43.186131;Praça da República;9/2007
CISP4 (Praça da República);2007;10;1.0;-22.903061;-43.186131;Praça da República;10/2007
CISP4 (Praça da República);2007;11;2.0;-22.903061;-43.186131;Praça da República;11/2007
CISP4 (Praça da República);2007;12;2.0;-22.903061;-43.186131;Praça da República;12/2007
CISP4 (Praça da República);2008;1;4.0;-22.903061;-43.186131;Praça da República;1/2008
CISP4 (Praça da República);2008;2;1.0;-22.903061;-43.186131;Praça da República;2/2008
CISP4 (Praça da República);2008;3;1.0;-22.903061;-43.186131;Praça da República;3/2008
CISP4 (Praça da República);2008;4;3.0;-22.903061;-43.186131;Praça da República;4/2008
CISP4 (Praça da República);2008;5;1.0;-22.903061;-43.186131;Praça da República;5/2008
CISP4 (Praça da República);2008;6;1.0;-22.903061;-43.186131;Praça da República;6/2008
CISP4 (Praça da República);2008;7;0.0;-22.903061;-43.186131;Praça da República;7/2008
CISP4 (Praça da República);2008;8;3.0;-22.903061;-43.186131;Praça da República;8/2008
